age,gender,job_type,daily_social_media_time,social_platform_preference,number_of_notifications,work_hours_per_day,perceived_productivity_score,actual_productivity_score,stress_level,sleep_hours,screen_time_before_sleep,breaks_during_work,uses_focus_apps,has_digital_wellbeing_enabled,coffee_consumption_per_day,days_feeling_burnout_per_month,weekly_offline_hours,job_satisfaction_score
37,Male,Finance,1.631124327,Instagram,64,10.63818172,5.367382639,4.554340199,6,,1.829354575,1,FALSE,FALSE,3,7,0.963812631,4.716096383
47,Male,Finance,6.496492824,Facebook,67,4.239398806,,8.383240647,4,6.448154159,1.062419882,6,TRUE,FALSE,3,1,14.62212962,9.27850111
28,Male,Unemployed,3.088809281,Facebook,60,4.841161327,5.75309054,,6,5.921011159,1.468431075,10,FALSE,FALSE,3,21,12.61083953,5.695454631
45,Male,Student,2.249868976,Telegram,64,9.039160048,6.816290058,6.029656203,7,,2.231915752,1,FALSE,FALSE,2,13,7.539225083,7.024122923
42,Male,Finance,0.836716249,Telegram,56,3.824117865,3.449907704,,2,5.800846079,0.438515267,10,FALSE,TRUE,1,20,1.410335416,3.971211842
56,Female,Finance,1.959183399,Telegram,65,7.436652792,2.712228802,2.432717007,4,,1.153754057,9,TRUE,FALSE,1,9,11.8473436,3.582123973
50,Male,Unemployed,0,Instagram,62,9.930441581,4.976016499,5.004891219,2,6.257856668,0,4,TRUE,FALSE,1,6,8.803407727,5.657217732
18,Male,Unemployed,,Instagram,65,10.02609321,5.501114884,5.006556857,,3.639644755,0.660023109,6,FALSE,TRUE,2,19,0,6.309378079
44,Male,Health,4.466570312,TikTok,45,5.307766303,3.247913897,2.856010351,5,5.640659168,0.822012422,5,FALSE,FALSE,1,29,9.104649438,3.529394165
30,Female,Health,5.870445544,Facebook,70,7.323168672,8.460674565,,7,7.457664208,0.806468839,5,TRUE,FALSE,1,20,1.067214038,8.869796465
58,Female,Finance,2.164988001,Facebook,64,3.419653432,5.94290492,5.184974192,10,8.298169233,1.850044032,4,FALSE,FALSE,0,21,14.01297087,5.417316466
20,Female,Unemployed,3.958799324,Telegram,65,8.91982965,7.0402044,6.227384846,4,7.592375479,1.575344821,0,TRUE,TRUE,1,7,13.7706444,6.642883731
56,Other,Student,2.30760264,Instagram,57,5.280146534,,,6,3.988821419,0.819834566,2,TRUE,FALSE,1,4,12.92320544,6.454267039
23,Female,Health,,Telegram,54,10.79275068,2.642097605,1.213163641,4,6.264927496,2.045784048,10,TRUE,FALSE,5,16,7.924365538,0
25,Male,Health,0,Instagram,69,9.506832023,3.772092349,3.288313576,2,7.497181372,1.154882381,10,FALSE,FALSE,4,14,6.328771529,2.529185122
44,Male,Unemployed,2.781608478,Instagram,59,6.996243327,6.217512401,5.432656123,1,8.088121774,0.782384092,4,TRUE,FALSE,2,26,17.02256956,6.515699976
26,Male,Finance,0,Facebook,60,6.170277674,3.113079542,3.23328075,5,8.849584667,1.159110898,10,FALSE,TRUE,0,19,16.12410766,2.301599291
54,Female,Student,2.489326258,Instagram,59,9.802837232,5.147366638,4.087087443,4,4.431851994,0.606781899,9,TRUE,FALSE,1,31,0,3.763789506
50,Male,Finance,2.143438776,Instagram,77,6.46743524,6.471410355,6.788185326,9,7.824160962,0.452960439,8,FALSE,FALSE,2,20,12.95126653,7.294049474
59,Male,IT,0,Facebook,63,8.238602643,2.819037434,,8,5.297963854,1.352171265,8,FALSE,FALSE,1,31,10.84784913,2.481290795
61,Female,IT,0,TikTok,60,6.469037814,2.718428686,2.662408737,8,5.524347126,1.313765418,1,FALSE,FALSE,2,9,10.28526267,
41,Female,Unemployed,1.525531597,Facebook,68,4.566261788,6.642107194,5.375012121,9,5.933444508,0.962917504,10,TRUE,TRUE,1,19,21.28562985,5.84495187
32,Female,Student,5.934808473,Instagram,69,11.14562153,7.383098831,5.941835625,1,5.844213259,0.217767127,8,FALSE,FALSE,3,10,16.09529392,6.358640386
49,Male,IT,3.496395874,Instagram,51,4.719955209,7.221903507,6.423952185,8,7.525968652,0.048054072,9,FALSE,TRUE,4,5,8.15606261,6.361188581
49,Female,Unemployed,1.504164454,Instagram,69,10.78599225,2.654926476,3.134277686,3,7.173939915,0.422031251,4,TRUE,FALSE,1,8,14.72677,3.036767929
41,Female,Student,1.362015721,Instagram,61,5.593502193,5.296589717,5.404830267,8,6.938424723,2.040739595,4,FALSE,FALSE,1,28,8.115453821,4.051944646
58,Male,IT,3.660778628,Instagram,61,8.784941367,,5.120910127,8,5.29961775,0.653214776,0,FALSE,TRUE,1,12,2.328204631,4.467777632
29,Female,Education,,Facebook,58,8.088557264,2.934921608,3.03804215,10,5.477207983,0,0,FALSE,FALSE,1,21,3.092601728,0
56,Female,Health,4.304478443,TikTok,48,7.54956794,6.534671217,5.737591671,8,6.975438107,0.222571915,10,TRUE,FALSE,3,4,6.34149911,5.64130604
19,Male,Unemployed,6.48733058,Facebook,53,5.191129115,4.289998664,4.087904955,8,7.209423437,1.334444968,1,TRUE,FALSE,2,5,11.01676452,3.728241784
20,Male,Finance,,Facebook,64,5.232790679,5.155948124,4.315259341,9,4.972582983,0,7,FALSE,FALSE,3,17,13.80437363,4.018010777
54,Female,Student,5.129362216,Telegram,55,3.999434641,5.44137385,5.204525415,6,7.363741295,,5,FALSE,TRUE,0,11,2.364565924,5.269325235
34,Male,IT,2.718882866,Instagram,54,5.525996736,5.612369142,4.659210165,9,6.193811745,1.693298538,9,FALSE,TRUE,5,12,15.85519502,4.514682772
19,Female,Education,0,Instagram,59,9.808202388,4.284544677,3.294144195,8,,0,9,FALSE,FALSE,3,12,11.31827411,3.09064241
19,Male,IT,0,Twitter,53,6.240244488,6.177105017,5.710341885,2,7.217756971,,5,FALSE,FALSE,0,5,15.33395896,5.865449618
45,Female,Education,3.894169618,Instagram,66,5.31056095,3.97580347,4.017322623,2,6.067808162,0,2,FALSE,FALSE,2,18,14.4331448,3.016441262
40,Female,Finance,1.799800108,TikTok,57,9.772675951,8.428199139,7.348635521,6,4.501615505,2.005531675,10,TRUE,FALSE,4,0,9.470123136,6.360090778
54,Female,Health,6.203677865,Facebook,75,7.299950185,5.378926062,4.704728989,7,7.235170779,0.821934443,1,FALSE,FALSE,4,17,16.22525653,4.859020106
49,Male,Health,5.848874826,TikTok,53,4.77569508,2.817947609,3.040092273,2,,1.246306075,7,TRUE,FALSE,0,24,10.28090191,2.432831891
50,Male,Education,3.162590441,Twitter,62,6.746524431,5.422522501,5.381838875,5,6.486297141,0.47831715,9,TRUE,FALSE,2,26,22.09560814,5.596593785
18,Male,Unemployed,1.950414374,Instagram,59,5.244175645,7.221774689,6.90279081,7,5.978156215,1.854228033,3,FALSE,FALSE,3,13,14.75064752,6.725802527
36,Male,IT,,Twitter,58,7.904506791,4.386860255,3.981562133,,6.386552598,1.574620588,2,FALSE,FALSE,4,18,8.53902907,2.037338049
19,Male,Health,6.14423649,Telegram,50,7.589302723,,1.887339116,9,5.742696867,1.074951787,3,FALSE,FALSE,0,0,7.339269809,2.212936359
61,Female,IT,3.251775575,Telegram,55,7.464188065,2.837739098,,6,4.581929549,1.233613232,8,FALSE,FALSE,2,10,5.01779452,2.933049639
43,Male,Student,1.513904412,Twitter,74,5.135752354,3.580890112,3.217483749,8,6.491813734,1.213960073,1,FALSE,FALSE,2,26,4.951617988,2.044846905
49,Female,IT,2.740355004,Twitter,67,6.02631436,5.92485356,5.937459731,3,6.790208631,0.066491599,5,FALSE,FALSE,1,3,20.95033682,5.967710629
23,Male,Unemployed,2.447460549,Instagram,59,6.808469396,6.231217694,5.101948872,7,7.178926976,0.696365308,9,TRUE,FALSE,2,4,8.416753217,5.00579048
49,Female,Student,6.526855928,TikTok,59,5.439353661,7.254771,6.057960705,3,,1.045377529,6,FALSE,FALSE,1,22,10.19877255,5.969271999
21,Other,Student,3.34397914,Instagram,60,7.648691038,6.402118209,4.461589899,4,4.179306378,0.311376635,6,FALSE,FALSE,1,8,1.282421982,4.899580665
28,Male,Health,3.032751441,Twitter,68,8.648314632,2.02368277,2.02942979,,7.079535446,1.049398361,9,FALSE,TRUE,1,10,20.43052183,0.340766768
34,Female,Student,0.263062272,Facebook,57,5.73624069,5.502774713,5.440949823,9,3.068401899,0.814060095,4,TRUE,FALSE,3,0,18.13602503,6.528980795
55,Female,IT,,Twitter,54,4.592861021,8.960204771,7.600986704,,5.215677096,2.051848845,5,TRUE,FALSE,1,9,8.880970393,
41,Female,Finance,3.086149248,Telegram,69,2.673167829,6.453928652,6.082297021,9,6.301253287,1.934951097,7,FALSE,FALSE,0,3,10.09982401,6.706168747
22,Female,Unemployed,,Telegram,36,8.902833771,4.919304195,3.337399429,2,7.690349667,,4,FALSE,FALSE,2,20,12.80524173,5.177194785
51,Male,IT,3.10593457,Facebook,67,7.129597218,2.962372843,3.377113701,3,3.999446748,0.796771543,2,TRUE,FALSE,3,13,3.057848277,4.146435958
23,Male,Education,2.307754062,Instagram,55,8.251214098,4.341446514,,9,8.356469487,0.110936268,1,FALSE,FALSE,2,16,7.09617459,2.975259386
39,Male,Education,3.09925723,Telegram,51,8.33258521,6.426640911,5.09216286,,7.738614542,0.190056371,5,FALSE,FALSE,3,22,6.166055223,5.688768142
28,Female,IT,1.454657017,Telegram,74,5.027547532,5.37895309,6.108739427,6,7.071224929,0.318587137,10,TRUE,FALSE,1,22,5.450349533,6.212802957
65,Other,Education,3.308485471,TikTok,56,7.296693114,8.146847902,7.697385945,2,5.563821033,0.121839988,8,FALSE,TRUE,2,31,11.67752218,7.233354043
33,Female,Finance,5.582183385,Facebook,73,4.281038802,2.314945707,,6,4.655905729,0.358640421,2,FALSE,FALSE,6,26,11.05332361,1.868951322
50,Male,Education,4.763714705,Telegram,73,1.770215271,4.729526171,,4,4.851687428,1.817967771,4,FALSE,TRUE,0,22,9.806192206,2.22346621
26,Female,Health,2.416658317,Telegram,56,6.742376594,4.474728636,3.998519626,1,8.937738268,0.768709937,2,TRUE,FALSE,2,27,17.17677493,2.879398295
23,Female,Finance,2.582417489,Telegram,60,4.811473181,3.72328949,2.14331824,3,5.594440262,2.019120448,1,FALSE,FALSE,3,30,15.94281172,1.987793982
33,Male,Health,4.170777579,Instagram,66,9.805654069,5.733789425,4.280098725,6,5.365699589,0.653905148,8,FALSE,FALSE,2,3,0,5.066799907
46,Male,Health,3.745652049,Facebook,72,5.621076115,5.123929026,5.206614601,2,10,0.925735126,6,FALSE,FALSE,2,28,19.43106629,5.311024294
20,Male,Finance,2.998379967,TikTok,56,9.350255463,,7.518832185,8,6.830897918,0.030143746,7,FALSE,FALSE,0,14,8.26552164,6.935043478
37,Female,Unemployed,1.886515643,Telegram,76,4.352775213,5.92205085,6.586040829,10,5.457073629,1.895342215,4,FALSE,FALSE,2,2,9.257037627,8.326270618
53,Female,Health,1.224248606,TikTok,67,4.715987984,6.488737839,5.34505846,4,6.75164472,0,3,FALSE,TRUE,0,21,11.75089492,6.299534071
36,Male,Education,1.197740605,TikTok,54,4.800233653,5.842528874,4.60583637,5,5.039355387,0.421656584,7,FALSE,TRUE,1,3,10.47300228,5.83398716
43,Male,IT,2.676778955,TikTok,61,8.118137461,3.613255812,3.584473774,2,7.136373408,1.449950196,0,FALSE,FALSE,2,30,13.73208048,1.225983847
20,Female,Finance,3.673747949,Facebook,63,5.562944692,6.190781061,4.929285114,8,6.38075412,0.214460728,1,FALSE,FALSE,5,29,19.27270006,
36,Female,IT,0,Facebook,66,7.544091804,8.968415882,8.175022263,8,5.680838342,2.436543528,3,FALSE,FALSE,2,18,5.019416721,7.820835842
37,Female,Finance,4.462676186,Facebook,77,8.577707029,6.467723747,5.964057598,10,6.84077336,1.818482473,0,FALSE,TRUE,1,23,5.744918161,7.721752857
49,Female,Finance,0.868215623,Twitter,57,11.8695149,6.670729498,6.029827813,2,5.755804588,0.759671185,2,FALSE,TRUE,4,6,0.190965126,
24,Male,Health,1.630633503,TikTok,62,7.303605731,7.734475367,7.542209943,5,6.067516517,0.884429232,3,FALSE,FALSE,2,15,0,5.991407436
58,Female,IT,,Twitter,52,8.824668302,2.072048149,1.795105905,9,4.681243869,0.532077372,8,TRUE,FALSE,1,23,1.479539187,1.450865613
50,Male,Unemployed,3.768462221,Instagram,50,6.958324452,4.814734668,3.921829782,7,3.964625816,0.806542765,8,FALSE,FALSE,1,16,0.90466774,
57,Female,Education,6.015348266,TikTok,58,6.405844628,6.854067992,6.015480314,3,6.99018287,0.969546819,2,FALSE,TRUE,0,1,10.49575566,6.48058831
56,Male,IT,2.069436647,Telegram,58,6.2547158,3.032584536,2.838670107,6,4.34182031,,0,FALSE,FALSE,5,21,14.31192029,4.052219333
35,Female,Finance,5.161708579,TikTok,67,5.650497271,8.693820564,7.468098852,2,5.209163992,1.648512,9,TRUE,FALSE,2,7,5.099924593,6.889520259
57,Male,Education,2.19576177,Facebook,66,6.467650018,7.034141251,6.968915534,10,6.601686434,0,5,TRUE,FALSE,1,7,1.961365514,7.526431397
18,Female,Health,5.659078615,TikTok,65,7.333246858,8.304703449,7.310026707,,5.273339723,1.807963728,9,FALSE,FALSE,0,4,13.08207347,7.116519805
28,Male,Education,2.857807835,Instagram,48,6.243092267,7.752811538,6.535429969,10,,0.699958188,0,TRUE,FALSE,2,2,2.759752093,5.042466709
45,Male,Education,0.027450268,Facebook,63,10.09994297,8.923299996,8.582437286,10,8.082849399,1.975532409,5,FALSE,FALSE,1,30,16.47787844,7.598510974
42,Female,IT,1.574075829,Facebook,69,6.100844558,5.756093202,5.222186967,10,6.051061489,0.937154798,4,TRUE,FALSE,2,4,13.55249411,4.967245688
40,Male,Finance,3.019825115,Facebook,60,7.932618688,7.893226509,7.131004353,,7.829010249,1.125368024,8,TRUE,TRUE,2,12,14.80653061,5.03972113
48,Female,Finance,2.582438522,Telegram,46,5.847986575,3.345671481,2.458311954,7,7.928647425,1.855131917,0,FALSE,FALSE,1,31,0,3.116252558
47,Female,Finance,0.968780669,Instagram,59,8.025223031,2.085406647,1.176745183,5,4.800352622,0.698146288,8,FALSE,FALSE,3,28,0.154861281,2.314075525
59,Female,Student,,Twitter,58,8.710478393,2.947498572,3.214147958,5,7.632427661,,0,FALSE,FALSE,0,13,7.54318051,
52,Female,Health,4.59981121,Telegram,54,8.488741126,6.285280864,,5,8.854769243,0.251098479,3,FALSE,FALSE,2,31,9.535936081,
24,Female,IT,0,Twitter,62,4.040588586,8.610463756,8.348292497,1,8.626169188,1.925990787,6,TRUE,FALSE,0,12,18.84231801,8.33536533
33,Female,Finance,4.008788972,Facebook,65,5.555293227,4.480845874,4.655430116,7,7.846337693,0.858117117,2,FALSE,FALSE,3,11,11.44419541,2.798468723
43,Female,Education,0.803130892,Facebook,54,2.140753821,8.443269839,7.552740065,7,9.046505542,1.510486472,0,FALSE,FALSE,2,2,11.22059116,8.359334549
65,Male,Student,6.790118187,Twitter,60,8.834598456,4.372669883,3.611571752,4,4.548788005,0.96586583,7,FALSE,FALSE,4,22,12.77983171,3.812939361
19,Male,Health,0,TikTok,39,5.601787588,,4.334687606,2,4.715116804,1.890501518,10,FALSE,FALSE,3,13,13.62588251,4.437087686
18,Female,Finance,0,Instagram,57,6.560744622,6.609078943,5.803861027,2,7.603778608,1.339934844,4,TRUE,FALSE,2,2,3.134524662,5.786474473
65,Male,Student,2.147963568,TikTok,42,8.12197401,5.813947006,5.176524825,6,7.288026741,1.228394129,4,FALSE,FALSE,0,17,14.20264514,5.899372009
29,Male,Health,5.031289098,Facebook,59,7.316316297,2.485287979,1.750093012,10,4.620502537,0,0,FALSE,FALSE,1,30,7.193916599,0.950028802
22,Male,Unemployed,12.51883198,Twitter,54,6.675879993,3.690029793,3.805202728,3,7.931480143,0.920125909,4,FALSE,TRUE,2,16,9.937156333,5.981880994
54,Male,Unemployed,4.974971121,Telegram,69,5.880892622,3.153279989,2.270599931,10,6.25921173,0.360371623,6,FALSE,TRUE,4,5,8.034582038,1.05366511
49,Female,Education,,Facebook,58,5.942937541,,2.846333353,8,4.445371077,1.428028457,5,FALSE,FALSE,0,3,25.912131,2.662896348
26,Female,Student,1.056377252,Facebook,62,6.738819901,6.616270514,6.412460164,10,4.93439636,1.767674464,3,FALSE,FALSE,0,5,0,5.584808348
58,Other,IT,1.471120363,Telegram,64,4.346922148,3.210478538,2.598120605,2,,0.897850964,2,TRUE,FALSE,1,22,7.016683069,2.385854134
52,Female,Health,1.680739049,TikTok,50,8.390983383,3.558815762,2.755893561,7,3.983425764,0.867738673,2,FALSE,FALSE,2,17,22.88072338,2.335382778
36,Male,Student,2.18628253,TikTok,68,4.813522787,3.072389943,2.312026116,7,7.498505032,0,5,TRUE,FALSE,4,25,2.32278499,3.710614333
65,Male,Student,2.492890083,TikTok,55,9.980814369,8.222463616,8.08813833,4,3.662177498,1.929438939,10,TRUE,TRUE,0,0,0.713630255,9.4717622
33,Male,Health,3.398457494,Facebook,52,9.370568614,4.193205416,3.258361476,7,4.444532715,0.309554316,4,FALSE,FALSE,2,5,8.243176095,4.656585513
20,Female,Student,1.832651704,Instagram,67,6.385600388,5.85158962,4.543091508,9,6.383834649,1.846417114,4,TRUE,FALSE,2,8,4.034749298,4.524450867
37,Male,Student,3.321914331,Twitter,61,9.390339884,5.016392032,4.898590852,4,7.409306294,1.534632912,9,TRUE,TRUE,1,6,4.085198142,4.535815803
41,Male,Health,3.75509416,Twitter,69,6.226175854,6.693030346,6.610919346,3,5.737595277,1.185552659,0,FALSE,FALSE,2,2,12.81415243,5.504747396
50,Female,Education,0.8059382,Instagram,64,5.812445875,7.06987999,6.387617411,8,7.08466992,0.900427817,0,FALSE,TRUE,2,14,17.19933984,
41,Female,Unemployed,0.497472562,TikTok,55,8.096968443,2.518395433,2.588991959,10,6.926961766,0.410732865,5,FALSE,FALSE,2,18,0.928968738,2.581295574
28,Male,IT,5.194409745,Twitter,57,5.846885125,6.364675078,5.34783912,8,5.243420364,1.452092428,8,FALSE,FALSE,2,22,11.48442778,5.535548937
25,Male,Health,3.247950875,TikTok,56,7.122630681,6.470209436,6.681494098,2,6.493718451,1.145345501,1,FALSE,TRUE,4,3,0,5.687209982
53,Female,Finance,2.69833204,Facebook,61,6.232745476,5.325507942,4.711650769,4,6.797874117,1.95958453,2,TRUE,FALSE,1,12,15.74770073,4.726322919
55,Female,Student,0.149546084,Instagram,59,10.16369812,8.389878823,7.852391225,5,4.639695248,0.166722027,4,FALSE,FALSE,4,20,12.27235677,7.000656882
57,Male,IT,4.538713395,Twitter,59,8.960083643,,6.542976658,7,,1.563577641,8,FALSE,TRUE,2,8,6.454433828,
37,Male,IT,2.996241643,Facebook,55,4.157617664,4.226774394,3.216516184,4,5.297289488,,9,TRUE,FALSE,1,14,4.548608801,
52,Female,Health,,Instagram,66,4.576327777,5.803226104,4.829346103,4,,0.505376987,8,TRUE,FALSE,3,7,21.058827,3.630927874
65,Female,Finance,3.385058624,Facebook,55,4.508614431,2.780087907,2.276546745,8,4.121652717,0.748418498,5,FALSE,FALSE,0,19,19.81432442,
42,Female,Finance,2.481948682,Facebook,54,7.399209455,2.31980876,,9,8.641156598,1.510641158,6,TRUE,FALSE,4,4,18.04482639,2.561423838
52,Female,Education,1.766208694,Telegram,53,8.473821467,3.232515624,2.902731789,3,6.230977031,1.308336654,4,FALSE,FALSE,2,7,7.378797837,
42,Female,Finance,6.15877179,TikTok,58,8.131697642,3.695196646,3.901922639,7,5.501992964,1.060983199,10,FALSE,FALSE,1,3,0,5.115622513
46,Male,Unemployed,4.981340681,Twitter,62,9.264607214,5.26116589,4.262794273,8,5.939465315,2.951920253,7,FALSE,FALSE,2,5,4.976469972,4.068976931
35,Male,Health,3.442179803,Facebook,59,8.570443989,6.199849885,5.344898738,5,6.399174715,2.747562326,9,FALSE,FALSE,1,13,25.88043426,4.146762953
63,Female,IT,4.88372018,Facebook,66,8.304428804,,5.025699979,8,,1.853345977,8,FALSE,FALSE,4,29,0,4.887124282
35,Female,IT,3.673068691,Facebook,68,3.943153595,4.301584418,3.816220849,8,6.865495512,1.483329739,5,FALSE,TRUE,3,17,11.83163153,4.238723579
19,Female,Finance,,Instagram,60,9.293763144,,4.964549151,,6.800446664,0.810423381,7,FALSE,FALSE,0,1,10.55282135,3.646869517
52,Male,Student,4.882849466,Telegram,62,10.01594418,3.705491096,,2,7.382782626,1.169378071,8,FALSE,FALSE,5,26,30.37915102,
33,Female,Unemployed,4.400688871,Twitter,67,6.951109168,2.764773385,1.970466957,9,8.044368001,0.538072799,1,FALSE,FALSE,3,21,27.62737355,2.600012305
58,Male,Education,0.812998588,TikTok,55,6.334543477,7.8691441,6.971091848,3,6.463345878,0,0,FALSE,TRUE,1,7,0,6.987779656
53,Female,Finance,4.174499757,Telegram,71,4.662470477,4.783643841,4.569747935,10,6.06324271,1.235653442,7,FALSE,FALSE,2,24,4.485695964,
50,Male,Unemployed,1.325914576,Instagram,71,7.085739186,5.514703228,4.736292688,6,7.120985018,1.203571757,10,FALSE,FALSE,2,27,10.09019251,5.501039521
21,Female,Health,2.146509016,Telegram,54,5.660070318,5.189056741,,2,8.151729411,1.202432167,6,FALSE,FALSE,0,20,0,6.543774145
50,Female,Education,,Instagram,61,9.957331834,7.123891072,5.800855228,,8.272103578,,7,TRUE,FALSE,2,4,15.6362322,5.418300345
31,Male,Unemployed,3.199700966,Instagram,62,6.821092176,5.860836838,4.967459324,6,4.656534895,1.1577768,7,TRUE,FALSE,3,8,32.89559727,6.412671447
38,Male,Finance,,Telegram,56,6.063973931,7.687034466,6.54978985,7,6.515141476,0,9,FALSE,TRUE,1,26,1.730502264,8.074342598
65,Female,Education,,Twitter,69,10.9559782,7.746606674,6.887051424,8,6.432219732,1.180082993,5,TRUE,FALSE,1,7,0,8.420847801
37,Female,Student,3.092373253,Instagram,61,4.812713473,8.508483348,7.52555351,6,6.249558433,0.396364995,1,FALSE,FALSE,4,26,0,6.950455775
25,Male,Health,6.345161357,TikTok,52,7.168335395,7.471023859,6.538760829,5,5.438680027,0.693673131,7,FALSE,FALSE,3,21,10.97088438,5.828433836
24,Male,Finance,,Twitter,64,8.35341704,2.083304546,0.951699933,3,5.147187155,,4,TRUE,TRUE,6,20,0,0.016029234
20,Male,IT,2.642147499,Facebook,51,6.350119596,6.664559531,6.717629144,5,6.729419474,0,3,FALSE,FALSE,4,26,14.32061935,5.752281797
34,Female,Health,4.381495899,Twitter,58,6.333831365,4.452188171,4.421217126,10,5.124651435,0.056899417,4,FALSE,TRUE,1,26,8.504057213,2.488878657
50,Male,Student,3.299785191,Facebook,68,8.028039189,8.963547333,7.661704049,4,7.304921107,1.690659334,10,TRUE,FALSE,0,25,2.439808126,7.351322217
65,Male,Unemployed,2.15699041,Twitter,59,3.398973712,2.180971266,2.449954627,5,5.253622562,0,5,TRUE,FALSE,5,16,18.45940007,1.773569218
29,Female,Student,4.829339299,Twitter,83,6.068675749,5.994637748,4.894857985,,6.035942415,1.605458728,8,TRUE,FALSE,1,30,21.04659449,4.390438474
39,Female,IT,3.524598725,Telegram,65,6.947412004,4.546643597,4.158020712,2,8.327507084,1.486398027,7,TRUE,FALSE,1,9,10.93259707,3.804189522
39,Male,Health,3.814590017,Twitter,68,6.864228264,6.780073922,6.518436396,1,7.047579034,2.367215,7,FALSE,TRUE,0,2,7.091918728,4.655282601
63,Other,Finance,2.602165938,Twitter,51,6.096941561,3.664091208,3.385851879,8,5.838589598,0.32335781,0,TRUE,FALSE,6,18,7.947937384,2.686035469
47,Female,IT,2.80056425,Telegram,65,8.633711898,4.896710211,5.414578816,4,6.76751659,1.176337447,8,FALSE,FALSE,3,12,1.06896339,5.214740735
55,Female,Finance,4.596223091,Facebook,60,10.92559076,8.12835693,8.302697882,,6.559842755,0.724189604,6,FALSE,FALSE,4,9,18.24639537,8.897305734
55,Male,Education,1.98887162,TikTok,52,5.563818717,8.249690237,7.911804864,10,6.2971162,0.612736717,10,FALSE,FALSE,2,6,17.70955843,
62,Female,Finance,7.641183172,Twitter,57,6.933363516,3.23755592,3.357368014,1,6.890983564,0.573578447,0,FALSE,FALSE,2,3,0.828050971,2.27798234
